# max_attributes; 15
# description; Stock and Watson 2012: US indicators;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# number_predictions; 100
# predict; GDP287A
# lag_parameter; 4
# horizon; 1
# name_prefix; us_data_stock_watson_2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# method; Hits_te_(n_components=1)
# prediction_type; rolling
GDP287A;EXRSW
0.007262865347316129;0.0449157894408225
0.000856430364654548;0.00287017937009737
0.00079765573178614;0.012900700958226999
0.00420658443815658;-0.0168786688571348
0.00238457081923438;0.0131121878591815
0.00138540206047066;0.00513611045175316
0.00104115063938415;-0.00726105026610491
0.00200673389365136;-0.0326294075758435
0.0105878302924459;0.0197287066176164
0.00443328659350617;0.0265365706673902
0.00450885397862288;0.0040887467517868
0.00551641911351053;0.0045419329681209205
0.014374595924398999;0.0262492506062362
-0.00223343604900128;0.0139034509928957
0.0102939571281035;0.009938977972430759
0.00326619031226116;0.0113295547002319
0.00395469315443464;-0.0249801277844148
0.00233419256249001;0.0263519728152713
0.00466838512498002;-0.0181170757242927
0.00374478375133291;-0.012937560103821999
0.0210665076952787;0.0099731180007277
0.00111671802450064;-0.0261047345572516
0.0022754179296214897;-0.032315399881951
0.0100252730921335;-0.0064744197026041
0.0241983559895549;-0.0301848204169031
0.00343411783474246;-0.00897761894552024
0.0022670215534976697;0.0108363873888135
0.0025105164610952396;-0.0199617450408578
0.0259028203427402;-0.0157701753719888
0.0127876808369508;0.00698168614075076
0.00586906691072131;-0.00610985656857671
0.00636445310204103;-0.0221109554947972
0.0277080412094142;-0.000436670096449161
0.00429894457552116;0.0133491538963007
0.007817026171504371;0.014653725951043002
0.0021326795355124397;0.00803489090750435
0.0251555428676984;-0.00168947821448251
0.0105122629073291;-0.0154544556412782
0.0030814700375319;-0.0019335945230129399
0.0023509853147381;-0.0009265140422780039
0.0196727092586839;-0.000553894264403748
0.009916120202520641;-0.00339386122007904
0.00256089471783993;-0.00722076704687648
0.006112561818318979;-0.0158313051571685
0.0151890444084333;-0.0237066745165243
0.0140555336316847;-0.0107254071198374
0.0075063602549140206;0.0127798513005387
-0.00982376006515606;0.0253482157001228
